round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
127,64.178,40.63,47.15163516998291,0.07698542785644528,True,0.5,10,0,8
128,64.176,40.699999999999996,48.34606575965881,0.07681411132812492,True,0.5,10,0,8
129,64.47800000000001,40.68,47.13444638252258,0.0781920257568359,True,0.5,10,0,8
130,64.984,40.72,46.816720724105835,0.08130150451660159,True,0.5,10,0,8
131,65.282,40.63,46.62430739402771,0.08094849548339847,True,0.5,10,0,8
132,65.404,40.57,46.874847412109375,0.08548976745605463,True,0.5,10,0,8
133,66.02799999999999,40.44,46.62090730667114,0.09120270996093752,True,0.5,10,0,8
134,65.818,40.23,47.16438269615173,0.10058706359863283,True,0.5,10,0,8
135,65.994,40.32,47.41342830657959,0.09862354125976554,True,0.5,10,0,8
136,66.834,40.56,46.83306908607483,0.10566052246093749,True,0.5,10,0,8
137,67.00399999999999,40.699999999999996,46.44803762435913,0.10019659118652342,True,0.5,10,0,8
138,67.06400000000001,40.42,47.036250829696655,0.1043741119384765,True,0.5,10,0,8
139,67.338,40.27,48.9393744468689,0.11127059936523435,True,0.5,10,0,8
140,67.864,40.79,48.04609298706055,0.10924834289550782,True,0.5,10,0,8
141,68.094,40.86,46.7400598526001,0.11128500976562501,True,0.5,10,0,8
142,68.242,40.57,46.48177123069763,0.11598722229003906,True,0.5,10,0,8
143,68.428,40.45,46.43578028678894,0.11938936767578134,True,0.5,10,0,8
144,68.992,40.33,46.61362338066101,0.11806957397460938,True,0.5,10,0,8
145,68.932,40.510000000000005,46.60270571708679,0.12517320556640632,True,0.5,10,0,8
146,68.894,40.38,46.493014335632324,0.13209959106445313,True,0.5,10,0,8
147,69.328,40.27,47.356813192367554,0.13561241760253911,True,0.5,10,0,8
148,69.736,40.699999999999996,46.44618010520935,0.1372579956054687,True,0.5,10,0,8
149,69.918,40.35,46.585898876190186,0.1419946014404297,True,0.5,10,0,8
150,70.166,40.410000000000004,47.220449924468994,0.14004033508300787,True,0.5,10,0,8
151,70.234,40.54,46.95215463638306,0.14661619873046883,True,0.5,10,0,8
152,70.796,40.489999999999995,48.105125427246094,0.15476741638183605,True,0.5,10,0,8
153,71.298,40.550000000000004,47.26459288597107,0.1518149780273438,True,0.5,10,0,8
154,70.96000000000001,40.53,47.09778809547424,0.1590586212158204,True,0.5,10,0,8
155,71.584,40.75,46.78887391090393,0.15298624572753913,True,0.5,10,0,8
156,71.706,40.69,47.3995795249939,0.16310392456054687,True,0.5,10,0,8
157,72.02199999999999,40.9,46.66206765174866,0.16894202880859382,True,0.5,10,0,8
158,72.092,40.550000000000004,47.193777561187744,0.1658638153076172,True,0.5,10,0,8
159,72.38799999999999,40.56,46.891101121902466,0.16998283996582025,True,0.5,10,0,8
160,73.058,40.64,46.52679204940796,0.1783158935546874,True,0.5,10,0,8
161,72.672,40.739999999999995,47.21357607841492,0.17653633422851564,True,0.5,10,0,8
